학번, 패스워드, 이름, 생년월일, 전화번호, 메일, 학과, 학년, 성적, 메모
2019248082,wpgyalkcyhoexpnw,최은채,19970602,01037862997,fqlsohfdx@knu.ac.kr,사회복지학부,4,2.58,-
2022450282,cilgahptrntqobhs,박윤서,19821219,01027794462,pbjtyueeu@knu.ac.kr,지리교육과,4,2.38,-
2019363953,fugrixjixbodqgsu,황사랑,20011205,01054483829,aoaupznvz@knu.ac.kr,수의예과,2,3.03,-
2006940964,kbdjzxsqjbmjxyxy,전민아,19920426,01066173672,eqdnzhusl@knu.ac.kr,식품자원경제학과,1,0.35,-
2011820259,igzrbkoqidpusweh,이예나,20031020,01022311380,domlqljrf@knu.ac.kr,국어국문학과,3,3.72,-
2025376910,zmagwedlwdsxnowv,권지우,19820812,01059036912,slalknhrz@knu.ac.kr,국어교육과,2,2.70,-
2013777356,grzvyvpfuvdvkmla,이지성,19860120,01011358104,qxnojflcg@knu.ac.kr,섬유시스템공학과,2,0.91,-
2009971212,mdyzvusybkbojyfc,최주아,19911212,01054151561,exfjdbjou@knu.ac.kr,식물의학과,1,1.76,-
2006796933,kgmqevsblbruraha,박유주,19860218,01026304493,dftgpkmud@knu.ac.kr,식물의학과,2,4.19,-
2022547390,aohbpcucphinuibn,안서영,19871017,01017006310,sxcaiqvzr@knu.ac.kr,디자인학과,1,4.02,-
2012789966,eccxswhphkfpcmsx,박이서,19800515,01000070856,rqmmromhu@knu.ac.kr,화학교육과,4,0.34,-
2024631047,esuccvjtbtyhdkdd,임예은,19870914,01055132591,pzpdpllpy@knu.ac.kr,역사교육과,4,2.79,-
2014988405,plhcpqpuhmpmxdho,오민주,20000321,01084509491,uaqjbmzcm@knu.ac.kr,경제통상학부,3,4.01,-
2010846357,ytdblswkrpqnnkwi,윤나연,20031123,01005791151,arukjqcmi@knu.ac.kr,기계공학부,4,3.45,-
2025397562,wowfsadynguvhjqd,김서현,19810722,01064413757,udrjhhrlt@knu.ac.kr,농산업학과,2,3.31,-
2001260866,ocghpxdqexmlnzsf,강하영,20010910,01018348002,wulwujqoh@knu.ac.kr,환경공학과,2,1.63,-
2008439002,hnxkbxsoteupclpz,장시우,19940525,01004560781,ymarehtxr@knu.ac.kr,에너지공학부,4,4.15,-
2021799755,nknkqpjuniwzsdxr,김지안,20031224,01052992750,ljkuootps@knu.ac.kr,고분자공학과,2,3.66,-
2009250697,uxjgkviirygdxbnl,박세아,19880323,01090132596,dbemhraol@knu.ac.kr,고고인류학과,4,1.96,-
2013037477,npuzucqolezbypvq,김승아,19841114,01030693116,noisjnowu@knu.ac.kr,우주공학부,2,1.33,-
2018001234,fihwsliydgemefsh,이주아,19810821,01023760444,fnlzlbowb@knu.ac.kr,지구시스템과학부,1,0.17,-
2008168463,wgobikrrjenbvyfj,박하준,19980211,01073380203,upqmnwpom@knu.ac.kr,생물교육과,2,1.69,-
2019573305,gbcwhwrxpafsouau,이지율,20010112,01041490634,uqrgrcuek@knu.ac.kr,간호학과,2,2.70,-
2017000486,fcxezkvhtoglugus,박민혁,20000904,01021392963,jwgddrsww@knu.ac.kr,생물교육과,3,4.18,-
2000806943,qpithslofpbcdipf,김지유,19880602,01024360031,lrgtqnjba@knu.ac.kr,지리교육과,3,4.16,-
2016880604,dsszpcoomtkyeuij,이민혁,19890713,01000547063,iwbdpgylu@knu.ac.kr,신소재공학부,2,4.19,-
2002550527,dxwiocekiyyodxfq,김서진,19930611,01088292755,peduxzjtu@knu.ac.kr,컴퓨터학부,1,4.09,-
2004422295,uugrrgabstwjepdu,최예지,20060115,01079105114,ubjoqsook@knu.ac.kr,지구과학교육과,2,2.07,-
2004070454,burqqhfqwaonbvvo,이지수,19920825,01059601244,twrueixmv@knu.ac.kr,사회복지학부,2,3.47,-
2016768594,ujjqudgzwctjlfee,조은채,19861109,01042855817,siqymdsnh@knu.ac.kr,행정학부,4,3.92,-
2005336920,wsvlalcxwatujsii,이예진,20010823,01046904953,wkhlkgqkg@knu.ac.kr,디자인학과,3,2.13,-
2023399694,ireaajshxgkxlszc,김연서,19920709,01087442793,nadupjzme@knu.ac.kr,응용화학과,1,4.01,-
2007344449,gotoqypkgehxrbvq,김지오,19900702,01065330954,dxdoxgauk@knu.ac.kr,지리교육과,2,3.46,-
2023755296,rsbnircqsukyjhvc,김이준,20010729,01022733375,bwnxzikln@knu.ac.kr,중어중문학과,3,1.09,-
2011798791,zaeizcfetynbpwgd,신지안,19870925,01034038882,nmodsdkqj@knu.ac.kr,약학과,3,3.24,-
2001234143,mqmhnyjyfgultvkw,김민호,19941209,01039738850,ujaydkxsq@knu.ac.kr,바이오섬유소재학과,3,2.31,-
2007292755,tovelriuksvthqlx,김예빈,20020819,01075473654,mcdavxaww@knu.ac.kr,국어교육과,2,2.22,-
2020803432,zuamzrrufiicfhkg,임준호,19950627,01061314346,rzxnibwiy@knu.ac.kr,영어교육과,1,3.06,-
2005603221,axlkvnjsdmwwqyux,김윤지,19851029,01022307986,qzjaymizc@knu.ac.kr,기계공학부,3,1.53,-
2025956378,sbptmdbsrphcrhjc,김정우,20000705,01099682344,lrmvyenna@knu.ac.kr,식품자원경제학과,4,3.00,-
2015908149,lhtxhavkzoulaosy,최수연,20040205,01038059145,hyqjllovi@knu.ac.kr,생물교육과,4,3.17,-
2011369706,wpmcjzzhabsmivrm,김예원,19920605,01061407263,jhpgcfsal@knu.ac.kr,역사교육과,1,1.23,-
2010794164,tnvbwmukepbhxnsi,황시아,19940910,01007422388,augltykpg@knu.ac.kr,디자인학과,1,0.79,-
2004736247,oghlozramibbaesw,장태민,19950723,01048971158,wfcmmhjuz@knu.ac.kr,신소재공학부,4,4.09,-
2019847563,mldhdqynlogsgwoe,김서희,19970209,01096750244,fetbvoypp@knu.ac.kr,국어교육과,3,3.88,-
2001022446,hewkukbdgmtzdrxt,이민혁,19830616,01056717168,eligulhke@knu.ac.kr,에너지공학부,3,0.00,-
2003628631,yxooigldxhcvgvpg,윤지후,19810123,01068356481,tfstgvyuk@knu.ac.kr,정치외교학과,2,4.04,-
2022965144,vukvmujorwgpzoxu,박민우,19880127,01019666208,sdkulcqcg@knu.ac.kr,화학과,3,1.78,-
2003766825,bsqehiipdvugpboe,이다은,20040322,01050076578,ortsjiudw@knu.ac.kr,약학과,2,4.22,-
2003057292,zlnhbbszhymlvukx,김나은,19980219,01019468502,hhysqeyib@knu.ac.kr,우주공학부,1,4.09,-
2020918496,lkptvrbnfzztwzzm,최성민,19940116,01038982202,kcbyawdpg@knu.ac.kr,행정학부,4,0.11,-
2014684294,zfeyqizekcmtfxxu,이예서,19970421,01036700251,gkbaryqkv@knu.ac.kr,교육학과,1,4.22,-
2011490094,qfdfrlhalbzkdnqc,최서연,19801118,01038365432,sbadfzdqu@knu.ac.kr,독어독문학과,4,3.91,-
2000594676,lkwuadwucgsyeypx,박채아,20001201,01017960708,riqbuiyzy@knu.ac.kr,행정학부,1,0.03,-
2015595231,lbqtuseveqnargrn,장재민,19900908,01034388185,ejiikhwcp@knu.ac.kr,고고인류학과,1,2.55,-
2023513134,dqgphpkbqnkkiyxl,신채은,20051228,01060847701,dmedchrbl@knu.ac.kr,전기공학과,2,2.21,-
2000316506,mnqqoxxbmfthzffy,김하은,19910406,01010045408,blkvpgzkw@knu.ac.kr,한문학과,1,1.30,-
2002191532,jzeyrukxglqrmsdq,이다연,19930711,01035675361,isxxbhyaw@knu.ac.kr,불어불문학과,4,1.78,-
2025918093,zbfdanywxvupfgss,이지유,19810312,01090392721,leovskhsy@knu.ac.kr,고분자공학과,4,3.92,-
2015894947,inbtzetjddyzyric,김로운,20051214,01080840022,lmunyaqwa@knu.ac.kr,디자인학과,3,4.23,-
2003354113,wfxqcqzlwxucrfej,윤지민,19971108,01019344756,wfelxbrwa@knu.ac.kr,식품자원경제학과,3,3.82,-
2019940683,zsafvicnuvwyebsr,오이서,19980206,01089002185,nbdyttrbs@knu.ac.kr,지리학과,3,2.01,-
2013599754,spqrkbhhjlvugawt,정정우,19961209,01032563765,opvictzml@knu.ac.kr,국어교육과,1,3.45,-
2014420965,hzibdfzzhyezaqpa,강시은,20020402,01029867105,lshowbtvl@knu.ac.kr,수학교육과,3,0.42,-
2007163467,cnwlqzkaybdnvzha,최이서,19960507,01014679089,tgrtxntgh@knu.ac.kr,독어독문학과,1,3.16,-
2020699781,xeojidmhdmfqxcpo,김지오,19901118,01052630341,ulcpurrkm@knu.ac.kr,융합학부,3,0.47,-
2007800187,zawfkerywheqkgpq,서나연,19901211,01009115147,apxgsonll@knu.ac.kr,사회학과,3,3.82,-
2011189826,rlbpfximxpanrvsw,박도하,19921123,01047183811,snienzzog@knu.ac.kr,사회학과,3,3.02,-
2022598412,yfsactklejizzvkp,박아윤,19890519,01089091879,bqhrqfhrv@knu.ac.kr,영어영문학과,3,2.76,-
2008906725,ljmhcfcmmqqjrmwh,오시윤,20060609,01073303418,hxjxtwjff@knu.ac.kr,수학과,1,4.23,-
2016547437,xzkddgkebpodnobe,박민호,19801211,01074410750,bxjiowdcu@knu.ac.kr,독어독문학과,4,2.14,-
2007987878,bpopcisyblyvcdhq,강나은,20021221,01099953029,vbpdnkajn@knu.ac.kr,고분자공학과,2,1.83,-
2012216541,yhzwwtdolpostibi,강소율,19930318,01071900839,siretrhkp@knu.ac.kr,우주공학부,4,3.25,-
2005077061,uxyprqyopuxojlzr,이유나,19900504,01059857213,fjzgbkwlq@knu.ac.kr,신소재공학부,3,0.82,-
2010880511,xcrpdutbbymvcqjh,김하윤,19960828,01076426512,dcdwwnmva@knu.ac.kr,역사교육과,3,3.49,-
2018174356,uwakuopawrnlvcmu,박아인,19990909,01032306613,wrlyhqras@knu.ac.kr,수학과,1,2.99,-
2023843320,renmrpnsnlktogyr,김다연,19950126,01030960495,hmffkgtbs@knu.ac.kr,환경공학과,4,2.40,-
2015835819,sgqhfcrfotqcyebq,김수현,19900102,01089093012,jvdaoduba@knu.ac.kr,행정학부,2,3.04,-
2011522809,qsaurtiadtojxljg,박지민,19900908,01029261286,coxbsuqxm@knu.ac.kr,경영학부,3,4.13,-
2010186418,fexpjwdpkwypxlxd,김유나,19860526,01055830909,mhogwjivl@knu.ac.kr,수의예과,3,2.31,-
2021741275,ceuuxwuyjhrrbyci,김채은,19940511,01089733182,jokppmcvx@knu.ac.kr,수학과,1,3.35,-
2010096641,sbvoqfyubbikfyrf,최현서,19831225,01096738265,ttgaywgha@knu.ac.kr,노어노문학과,3,4.29,-
2011610707,ynskpemehjwldivs,김지원,19830602,01058992276,qaqqkwisl@knu.ac.kr,경영학부,2,0.92,-
2002539630,xrikfqofpfbbihee,김도훈,20041208,01003291094,bqckkfgaa@knu.ac.kr,화학과,2,2.26,-
2023214197,objnmkpnhrqkoqxu,임승아,19900608,01033937068,ddymkzthi@knu.ac.kr,토목공학과,2,4.02,-
2025064968,rxzvwxbuztlonsva,이주원,19940301,01027809563,nbzmzzcfl@knu.ac.kr,영어교육과,2,0.68,-
2023167652,dincxmhmglekrhau,이현우,19970908,01020068902,algiofuum@knu.ac.kr,융합학부,4,1.47,-
2014409851,wvnuqaeadlrtirxi,김이준,19990112,01010618822,fyhvqtdwx@knu.ac.kr,중어중문학과,2,2.64,-
2006274786,zixwyzncztsxwdor,박주원,20031122,01086641933,mhuncuhrn@knu.ac.kr,문헌정보학과,1,1.96,-
2011115350,itdvgfhtedibwgqi,윤아윤,19810702,01008158028,lgwxxrzbg@knu.ac.kr,섬유시스템공학과,1,3.45,-
2004268102,hqeeziggfofpsbdj,조윤재,19930708,01025835132,fsyaaxfxb@knu.ac.kr,경제통상학부,3,2.78,-
2007217492,seuyxjkezyamlblv,김은성,20020712,01039221559,rrwamfcrn@knu.ac.kr,원예과학과,2,4.18,-
2006268902,wvsnygyafjzkqokc,이민주,19981125,01046937452,lslpmhgzb@knu.ac.kr,체육교육과,1,1.56,-
2001482941,hfftmgaysulzockl,김수빈,20051116,01024919167,mtjyqjwgy@knu.ac.kr,물리교육과,2,3.52,-
2004769521,qvlrqyeuzjhfoibn,박윤지,20010101,01030894534,xacgtwkba@knu.ac.kr,고고인류학과,1,2.63,-
2004400266,xeoywbfewkcuiats,박하진,20020323,01092231597,jzdlvktno@knu.ac.kr,국악학과,2,1.53,-
2020071016,zwdcyhadidgwjphd,김지후,19810625,01020053139,mlvpbncjd@knu.ac.kr,영어영문학과,3,2.65,-
2012000746,dqmnkjgsxsjzzzpa,김예진,19861004,01062692356,lwsiaulja@knu.ac.kr,생명공학부,4,4.04,-
2003767923,sfyklbsxlzltyijq,김채은,19930122,01047263377,eaqfkkayy@knu.ac.kr,일어일문학과,4,3.09,-
2021322285,koqpymhluzpgjowj,김서은,19811022,01063104446,jqqgtuwtv@knu.ac.kr,응용생명과학부,4,2.51,-
2018566538,jzcppflzsfreyqjh,강은채,19990705,01068264544,egytasyhm@knu.ac.kr,유럽어교육학부,1,3.12,-
2023195950,bsxvmcdpbqmsbjeo,박민호,20041114,01031744546,gkohcqggd@knu.ac.kr,심리학과,3,0.74,-
2009791841,iwhjjatgkqkdplas,이서진,20000223,01039663200,xtairdgwr@knu.ac.kr,중어중문학과,1,1.51,-
2007309626,onctkfssnckkdayc,최예린,19870413,01098579166,hoaxvjvai@knu.ac.kr,고분자공학과,2,2.47,-
2025103556,wwkiihsfemeumrqy,김지환,19931114,01070350877,zuqyzmlye@knu.ac.kr,한문학과,2,0.21,-
2001639768,egevckotjksltpiw,박시현,19830701,01020187251,wwkhhrjul@knu.ac.kr,바이오섬유소재학과,2,2.95,-
2022864084,uxenlufpffehvguh,조서윤,20031106,01031094827,muafiqjda@knu.ac.kr,물리학과,1,0.64,-
2006498407,wzrdwydvmevrfnzt,김성현,19830126,01082596450,qfxmmbeaa@knu.ac.kr,산림과학ㆍ조경학부,3,1.06,-
2022786006,ydrnccllopuyozri,황예진,19880510,01035084185,hwpkuxybl@knu.ac.kr,에너지공학부,2,1.18,-
2024783201,bmpwghcjvsgfryet,권은성,19801010,01002871395,ppsvmculq@knu.ac.kr,산림과학ㆍ조경학부,4,2.05,-
2006422618,xhcmqnayamedehhl,이세은,19880716,01062097002,pvetmihrz@knu.ac.kr,수학교육과,1,1.00,-
2018527841,shslbejkdmucpums,김진우,19950328,01044135754,ozqzsayal@knu.ac.kr,국악학과,3,3.37,-
2010694090,qguhgoayjsvwqfxf,김유빈,19901020,01069992372,vjabfshdw@knu.ac.kr,문헌정보학과,4,0.60,-
2010107989,rfoteyqbtdivrmje,황주하,19860103,01014950013,vrndsqwho@knu.ac.kr,신소재공학부,4,1.99,-
2004610045,nqelptfpmtrgrmjt,강승우,20061026,01063325373,ukcaaqalh@knu.ac.kr,화학과,4,2.98,-
2002108842,lrnowxghaivbjrgu,김서아,19901025,01099595344,azgipukas@knu.ac.kr,철학과,4,4.24,-
2023204640,kuoogubmvxkhiffc,김민준,20020519,01062044776,ltrnytzur@knu.ac.kr,윤리교육과,2,4.27,-
2023955294,dpvzgohmdichmxqw,김하민,19950519,01026619625,ssgqvglvf@knu.ac.kr,신소재공학부,1,3.16,-
2020396511,hknfxstxnagrunkn,박소율,19860713,01059349068,zmkwjihhk@knu.ac.kr,수의예과,3,3.09,-
2001633500,jfkqdvazzakafoqj,황지원,19870905,01009862381,hlhjjmhoh@knu.ac.kr,독어독문학과,3,0.25,-
2002484716,prfdpvyslpixiypx,정민성,19900525,01061831804,hycrnzcqu@knu.ac.kr,건축학부,1,0.51,-
2017458927,nydseuhbhnhedjjc,이서은,19951122,01004348943,grimyxsww@knu.ac.kr,중어중문학과,2,4.03,-
2024670077,vmocaakohvhzrqgm,송다윤,19810505,01058548383,afabvdjzk@knu.ac.kr,신소재공학부,3,1.45,-
2023642446,ptgokctnthwcpxbz,강지우,19830414,01063657261,mlahccpij@knu.ac.kr,수학교육과,4,1.11,-
2025187484,wtswphgirckwkijl,이유준,20030324,01066553873,bsqdvutoj@knu.ac.kr,수학교육과,4,2.75,-
2011453616,etsrgrblhtsujges,김하영,19871126,01069518962,xxoxhcorj@knu.ac.kr,역사교육과,3,2.62,-
2023659589,kaqwwkxdvdjxhcpm,김예서,20040623,01052034379,daaopytgu@knu.ac.kr,경영학부,3,1.09,-
2013468940,yelvpxtxzkmqhwps,이민성,19901204,01003157219,gvpgkpouh@knu.ac.kr,철학과,2,2.76,-
2018362955,zjuqgumbflwcwkbh,박준우,19811213,01053317468,pkqbckmpq@knu.ac.kr,고분자공학과,2,1.25,-
2001430064,psesltfvujoqlvlz,김세은,19840910,01000584767,eveipeidn@knu.ac.kr,식품자원경제학과,2,3.23,-
2001887395,cmplugrdysntwsgc,최민호,19860801,01036630337,elkpfyykh@knu.ac.kr,영어교육과,3,3.24,-
2008777746,ybjccsrlzvwdadle,조채윤,19800508,01028851976,moyeljnxc@knu.ac.kr,지구과학교육과,3,4.16,-
2015694879,idyqxylzjjmxgpxg,김이서,19840210,01017406702,hgcjtqsht@knu.ac.kr,기계공학부,2,2.58,-
2006189058,wdapvacoxefkynba,이수현,19910802,01007872178,xgqctioqa@knu.ac.kr,체육교육과,1,0.83,-
2018570510,mrkmrnugohzdxgpr,김준,19890601,01006673306,siicptorg@knu.ac.kr,식품공학부,1,3.95,-
2022297401,replrztarjlbqomz,김승현,19860405,01033118343,tiqletmaw@knu.ac.kr,응용생명과학부,2,4.07,-
2003160650,mrrxummnawihijgw,김현서,19821128,01035223302,foxhacfmc@knu.ac.kr,지구과학교육과,1,4.25,-
2021339546,zjtqltnnhiqasgjq,이민주,19850815,01010240729,vhsvbgvcm@knu.ac.kr,환경공학과,2,4.10,-
2016560697,rpgrqneybwfmxryz,정수호,19920815,01047235089,dshymjidr@knu.ac.kr,고분자공학과,1,1.74,-
2001052397,ztktpphoentqdpjo,박다온,19960723,01033994219,itbqlxvtp@knu.ac.kr,통계학과,2,0.93,-
2025371604,jhgwcdhumirisnim,김태민,20020102,01039959799,kckxutwlg@knu.ac.kr,국악학과,3,1.34,-
2005788755,qgivzckjdtwamukv,강준우,19800906,01054443564,nydpayolh@knu.ac.kr,정치외교학과,3,1.51,-
2004823872,wydzsjvmlcunojdh,강하민,20001119,01008833592,jdmmpguaw@knu.ac.kr,바이오섬유소재학과,3,1.96,-
2000097383,qmyslrvoagizzcrs,박현서,19900604,01016144291,prwrlmnzx@knu.ac.kr,경제통상학부,1,0.42,-
2008223514,tujicjhatsaejkzn,송소민,19920620,01018115486,tqsxtkcci@knu.ac.kr,수학과,3,1.06,-
2016397100,lopbkclygctyzogg,이하린,19810605,01091590387,hcyovvbbx@knu.ac.kr,물리교육과,2,4.02,-
2004202206,ueeulctqwunjulvh,이지환,19970904,01013518117,kwwcumbxy@knu.ac.kr,사학과,3,0.17,-
2006773598,ydwjyxurnzdecovw,이시우,20020701,01033137322,ijktsgaxe@knu.ac.kr,역사교육과,4,4.02,-
2019255990,oneyagqcawjixsfd,이민지,20020603,01083488402,trfrujzmr@knu.ac.kr,영어교육과,4,4.06,-
2005334064,jhyrmiizhagftsbq,이주하,19840513,01052156544,xaamwkqok@knu.ac.kr,스마트모빌리티공학과,2,1.33,-
2005623572,ufnutltwmmeomzqt,김시온,19880204,01037216781,zpxjjbvgf@knu.ac.kr,물리학과,2,1.46,-
2001364876,ilclylvdxycmovpx,김하린,19960817,01016697345,bunhvtuyp@knu.ac.kr,에너지공학부,3,1.00,-
2016502371,tcusxjhpzuqfngsh,신윤성,19860916,01079367104,dwgnzmrae@knu.ac.kr,국어교육과,2,0.02,-
2022227973,jxmnuolfxjevjsxm,안윤우,19970605,01089693526,mxjjbazhn@knu.ac.kr,교육학과,1,4.16,-
2014888220,oxhizhmwlnxrtkvc,한아윤,20050309,01077878716,bmelwtnjd@knu.ac.kr,노어노문학과,3,1.14,-
2005047424,boyxrvyuumxzslhp,정지우,19810628,01086748530,kwdockfku@knu.ac.kr,융합학부,4,2.35,-
2025907862,vbeemvahtcirxssk,김지윤,20020109,01035124453,upkbjqzbp@knu.ac.kr,생명공학부,1,0.25,-
2020382085,lvwzaeoeeebiuxvv,정예원,19820909,01053809508,sgbvuzauk@knu.ac.kr,행정학부,1,1.15,-
2022653545,gtzuzpscwfiseokp,김태민,19831012,01013666556,ozdpquzpc@knu.ac.kr,원예과학과,3,3.59,-
2007250283,nwfbkmnftjejdndt,윤현준,20031224,01037860611,qmawawmgr@knu.ac.kr,화학공학과,2,0.80,-
2012129137,xqleodmahsuxhbsy,정태양,20030521,01009569314,dtmjzoomf@knu.ac.kr,기계공학부,4,2.62,-
2013277463,vfogcckweifzomjf,전윤재,20030301,01081626391,mfdpzgdrp@knu.ac.kr,물리교육과,2,1.76,-
2003658638,pbpsvhyotqklyjwc,김지민,19991106,01076719651,sgetboeim@knu.ac.kr,가정교육과,3,0.49,-
2005496214,solaegkoovhuqyuq,김지민,19890517,01049136997,bcxoazlrm@knu.ac.kr,생물학과,1,1.94,-
2003901335,bsoqzbsgsdbbbtis,김수호,19840325,01081052912,lipoxwdxl@knu.ac.kr,컴퓨터학부,4,3.91,-
2001280352,zdvmykgwcevfjkzn,박준우,19901203,01003974796,yzfedoekl@knu.ac.kr,고고인류학과,3,3.71,-
2003252150,lfqdefxhahmuleqp,김주아,19960707,01070045262,gspikrsju@knu.ac.kr,정치외교학과,2,0.03,-
2010195353,idkrovwiczjryxxz,김민혁,19910705,01081440227,zuhjdwlht@knu.ac.kr,고고인류학과,2,2.66,-
2016507443,xlesoiysmtxdymne,김연우,19840425,01084225988,yhhchgdis@knu.ac.kr,식품자원경제학과,1,4.04,-
2023348058,zdqzhckyudbbzrnb,이연서,19930722,01020310133,xovwdykpv@knu.ac.kr,문헌정보학과,4,2.71,-
2000699207,nckqtztxcyvgjgno,이은찬,19830614,01002735927,aeasxqfgx@knu.ac.kr,산림과학ㆍ조경학부,2,1.24,-
2019233308,zmlrdxdbkmmlfcmt,윤민혁,19830712,01077068793,vnndleypj@knu.ac.kr,영어영문학과,2,0.21,-
2018520519,doykpbvdbulhiwmn,황가은,19841020,01067700604,hdnrxknyt@knu.ac.kr,체육교육과,2,2.36,-
2006973264,fqqntankwqfnkizo,서채아,19940624,01004052291,xgylgfjvx@knu.ac.kr,응용생명과학부,3,0.90,-
2022100910,akhfhuxtnstrynla,오하민,20060920,01044061907,irfjekbkc@knu.ac.kr,농업토목ㆍ생물산업공학부,2,1.41,-
2018343710,cwlowcgpuqktnwgp,정태민,19990505,01019203654,xiwexpsoi@knu.ac.kr,통계학과,4,3.61,-
2024023361,qpgcfzvpbpbcxjnt,장율,19910812,01064440862,pbahyrogr@knu.ac.kr,디자인학과,4,0.66,-
2000783876,fihjthvlgjdxdktq,신준호,19810614,01088447514,moodrznpi@knu.ac.kr,철학과,1,0.53,-
2010406401,pexdrmyqyvvxqodx,김서진,19861212,01086170578,sqzacjppp@knu.ac.kr,컴퓨터학부,3,0.81,-
2023871118,yahkmqgxznbpwhgd,박리아,20040503,01014220887,enbjqigeu@knu.ac.kr,물리학과,4,0.32,-
2011262176,ftpyljfuzeggfede,김재현,19870525,01097668576,pmdilospz@knu.ac.kr,산림과학ㆍ조경학부,3,0.18,-
2002256064,irmynimsftmtqrkp,김도현,19960904,01010442219,qjsbsjygf@knu.ac.kr,행정학부,2,4.26,-
2004144202,pkgopwaltpheydls,박준혁,19961107,01025459887,rvhfkagrq@knu.ac.kr,전자공학부,2,3.58,-
2007302391,uoadoyxhslnaikmx,전하영,19890114,01095199618,cgtlgawqr@knu.ac.kr,생물교육과,2,1.38,-
2021882933,cbofzrgsezqdawqx,최예빈,19860209,01055908077,rzohgjlaa@knu.ac.kr,물리학과,4,2.02,-
2008376330,jcmsqderjortczks,이유빈,19940314,01093575040,avswxdgmm@knu.ac.kr,음악학과,3,1.12,-
2002372925,wsjapfhmhbapiroa,이시현,20020415,01004717739,pkxkoornk@knu.ac.kr,한문학과,3,3.73,-
2013030348,lffdzuwdnvzazeec,정준호,20030227,01046808060,qsvxmyvoo@knu.ac.kr,윤리교육과,3,1.27,-
2022698776,bpyqkikatwsheozp,최예나,19920815,01003015628,uunkmkyin@knu.ac.kr,독어독문학과,4,4.20,-
2024461746,umobhgxvqdogvfel,김도윤,19951208,01014568910,alcjgygew@knu.ac.kr,치의예과,1,0.21,-
2021678477,jfmvemtnoifxguia,이윤재,19990121,01059205363,gjzixktvg@knu.ac.kr,컴퓨터학부,1,1.41,-
2021540586,fzfdiiqjtotrdfsj,이서우,20020305,01092190693,moyufpbwh@knu.ac.kr,수학교육과,1,2.86,-
2014906641,oxadcttlecvknmea,김수현,19991118,01099404462,otiwfkxjk@knu.ac.kr,경제통상학부,3,4.04,-
2009387009,nqycsfyhhetlxxpz,김연서,20060917,01088455941,iryjgdeol@knu.ac.kr,문헌정보학과,4,1.13,-
2018416502,wpitctxlycdvqpav,김예나,19830624,01089591017,cniuxlpdl@knu.ac.kr,생물학과,3,0.23,-
2025619512,nrevjxoajjqkwpkt,이태윤,19931213,01076072748,jdvdubtbw@knu.ac.kr,응용생명과학부,3,0.06,-
2010215431,hnifaabxhleezbly,김승준,19810923,01002259282,srpuqmnyb@knu.ac.kr,토목공학과,2,4.07,-
2025252400,wglgysgufdrcpdji,최민우,20011123,01034204849,giqcledmy@knu.ac.kr,화학공학과,1,1.73,-
2018992244,wnctjcmsohlnghxi,조이현,19951208,01006539091,csnhssabo@knu.ac.kr,약학과,4,2.08,-
2015731767,ugdkbaozqaauqnbs,조소민,19860604,01078411670,jbjtgjluf@knu.ac.kr,행정학부,3,2.25,-
2003262884,cgpgpkljwuaccavz,김민규,20020211,01019420617,ucgynpvli@knu.ac.kr,화학공학과,2,4.19,-
2000316530,jmqctvwxdcfbvnzr,이율,20040205,01004079559,shogabcau@knu.ac.kr,농업토목ㆍ생물산업공학부,4,1.26,-
2006838158,aqcdbtxblsuknjag,정하린,19960303,01092065843,jhpmutpas@knu.ac.kr,고고인류학과,4,4.07,-
2002385781,ufgvfdpznwccrhwv,김지한,19850206,01082318327,hqjpnzwnf@knu.ac.kr,한문학과,4,4.03,-
2017858830,drwyhpwxwhwkajad,전예지,19890212,01063384443,rswbyhbpk@knu.ac.kr,간호학과,3,0.63,-
2025413641,vksdaiislioinodq,김유빈,20021122,01013739792,xzqunpxje@knu.ac.kr,화학교육과,1,0.01,-
2012916260,hqejnzwsaqgxdpqo,김시아,20030818,01018780208,glemfaict@knu.ac.kr,교육학과,3,4.30,-
2016391228,qsbzsynpxjljitsf,정시아,20010212,01065460509,wbjaqfsgu@knu.ac.kr,경제통상학부,2,3.28,-
2021787558,zqxgdvdohtuhyndv,김도하,19840611,01006263370,qjmpyjisi@knu.ac.kr,수의예과,2,1.39,-
2014385399,bapzfxmyxsfhhkev,정하율,19971124,01013433680,ecztpkkiq@knu.ac.kr,영어교육과,2,4.01,-
